title,summary,url,score,prob,keep
'신용 절벽'에 놓인 저축은행…중금리대출 완화될까,이 같은 상황에서 저축은행업계는 오는 23일 예정된 이억원 금융위원장과 저축은행 최고경영자(CEO)와의... 은행권 신용대출 대비 금리가 높지만 카드론·대부업보다는 부담이 적은 중금리대출은 개인신용평점 하위 50...,https://view.asiae.co.kr/article/2026021915514767255,23,,1
"부산시, '2026 계층별 소비자 피해예방 교육' 추진",특히 최근 증가하는 보이스피싱(전화금융사기)과 전자상거래 피해에 대한 집중 교육을 통해 시민들이 일상생활에서 스스로 피해를 예방할 수 있는 능력을 키울 수 있도록 지원할 계획이다. 시는 한국소비자원...,https://www.newsis.com/view/NISX20260220_0003519358,1,,0
"BNK경남은행, 울산남구시니어클럽에 금융교육 지원","이어 ""앞으로도 어르신과 고객들이 보이스피싱 등 전자금융사기 피해를 입지 않도록 지속적으로 금융교육을 지원하겠다""고 덧붙였다. 앞서 BNK경남은행은 지난 11일 대한노인회 울산연합회와 '포용금융실천·지역 노인의...",http://www.bizwnews.com/news/articleView.html?idxno=125849,4,,1
[다산칼럼] 흔들리는 첨단 금융범죄 수사권,"지난해 금융정보분석원(FIU)에 보고된 마약, 불법도박, 보이스피싱 등 범죄 수익의 ‘자금세탁 의심 거래’... 금융범죄는 부패, 탈세, 마약조직범죄 등과 긴밀히 연결돼 있고 피해 규모도 엄청나서 효과적으로 대응하지...",https://www.hankyung.com/article/2026021919611,1,,0
"BNK경남은행, 시니어클럽서 금융교육",BNK경남은행은 19일 울산남구시니어클럽에서 전기통신금융사기 피해 예방을 위한 금융교육을 실시했다. 이번 금융교육은 보이스피싱 등 전자금융사기로부터 지역 노인을 보호하고 자금 관리를 통해 노후를 안정적으로...,https://www.ksilbo.co.kr/news/articleView.html?idxno=1049484,4,,1
"진옥동 회장, 신한금융 최대 실적 이끌고 2기 출범...손보 체질개선 관...","포용금융 부문에서는 청년·지방 취약계층 지원, 고금리 대환, 보이스피싱·전세사기 피해자 지원 등 기존 사업을 확장해 금융 사각지대를 줄이는 데 노력한다. 진 회장은 이러한 생산적 금융 성과를 그룹사...",https://www.wolyo.co.kr/news/articleView.html?idxno=308996,2,,1
"웰컴저축은행 서면지점, 보이스피싱 피해 막아…경찰서 감사장 수여",웰컴저축은행 서면지점 직원이 보이스피싱 피해를 사전 차단한 공로로 지난 13일 부산진경찰서로부터 감사장을 받았다. 사진=웰컴저축은행  웰컴저축은행(대표 김대웅)은 서면지점 직원이 보이스피싱 피해를 사전 차단한...,http://www.bizwnews.com/news/articleView.html?idxno=125855,7,,1
"BNK경남은행, 울산 어르신 400명 대상 전기통신금융사기 예방 교육","금융교육 강사로 나선 울산도시공사영업소 김덕원 소장은 ""최근 보이스피싱 수법이 악성 앱 설치를 유도하는 방식으로 고도화되면서 피해 사례가 늘고 있다""며 ""등록되지 않은 번호로 수상한 문자나 전화가 오면 각별히...",https://www.job-post.co.kr/news/articleView.html?idxno=207985,4,,1
더치페이 서비스 출시 '카카오뱅크' 1월 소비자 관심도 1위... 케이뱅크...,"""지난 한 해 동안 보이스피싱 피해 예방과 근절에 기여한 공로를 높게 평가받은 결과""라고 설명했습니다. 토스뱅크는 총 1만2015건의 관련 포스팅 수를 기록하며 3위를 차지했습니다. 티스토리의 한 이용자는 토스뱅크의...",https://www.insight.co.kr/news/543623,0,,0
"'옥탑방의 문제아들' 이성호 변호사, 좋아하지 않는 범죄는 ""사기 범죄...",그는 판사 시절 돈에 따라 형량을 구형하는 것이 아닌 실제 피해를 살펴야 한다고 했다. 이어 이성호 변호사는 보이스피싱 범죄의 초창기에는 무죄나 벌금형만 나왔었다며 꼬리자르기로 형량이 낮다고 했다. 그는 형량을...,https://www.slist.kr/news/articleView.html?idxno=718000,0,,0
"BNK경남銀, 어르신 금융피해 예방",BNK경남은행은 울산남구시니어클럽에 '전기통신금융사기 피해예방 금융교육'을 지원했다고 19일 밝혔다. 이번 금융교육은 보이스피싱 등 전자금융사기로부터 지역 어르신들을 보호하고 자금관리를 통해 노후를...,http://www.ujeil.com/news/articleView.html?idxno=381407,4,,1
