title,summary,url,score,prob,keep
"진화하는 사이버 범죄, 예방이 최선이다.","저금리 대출을 미끼로 한 보이스피싱, 지인을 사칭한 메신저 피싱, 가짜 쇼핑몰을 활용한 중고 거래 사기까지 그 수법이 진화하고 있다. 모든 범죄가 그러하겠지만 사이버 범죄 역시 피해 복구가 어려운 경우가 많아 미리...",http://www.jeonmin.co.kr/news/articleView.html?idxno=436962,2,,1
"울산경찰, 휴대전화 신규 개통 단계서 보이스피싱 선제 차단 나선다","당시 보이스피싱 의심 신고를 받고 출동한 경찰이 확인에 나섰지만, 피해자는 범인의 지시에 따라 악성 앱이 설치된 새 휴대전화의 존재를 숨긴 채 문제가 없는 기존 기기만 보여주며 경찰의 확인을 피한 것으로 전해졌다....",https://www.getnews.co.kr/news/articleView.html?idxno=866637,0,,0
"중국서 돌려받은 할머니의 2,400만 원…보이스피싱 첫 환수 사례","[앵커] 보이스피싱 피해액이 수조 원에 달하지만, 해외로 빠져나간 범죄 수익을 되찾기는 사실상 불가능에 가까웠는데요. 그런데 최근 우리 경찰이 피해자와 함께 직접 중국으로 건너가, 현지에서 피해금을 되찾아오는데...",https://news.kbs.co.kr/news/pc/view/view.do?ncd=8523530&ref=A,0,,0
"농협은행 경북본부, 어르신 금융사기 예방 교육","않은 어르신들을 위해 모바일 앱을 활용한 보상보험 가입 방법도 안내하며 참여도를 높였다. '보이스피싱 보상보험'은 만 60세 이상이면 무료로 가입할 수 있으며, 피해 발생 시 송금액의 70%를 최대 1000만 원까지 보장한다.",https://www.idaegu.co.kr/news/articleView.html?idxno=543580,4,,1
"울산경찰, 휴대전화 대리점과 신규 개통 사기예방 협력",울산경찰청은 전화금융사기(보이스피싱) 피해 예방을 위해 일부 휴대전화 대리점과 협조 체계를 구축했다고 31일 밝혔다. 울산경찰청은 해당 대리점이 범죄 연루 의심 고객을 선별할 수 있도록 보이스피싱 예방...,http://www.ujeil.com/news/articleView.html?idxno=383484,1,,0
"대법원 “‘주가 조작’, 최대 무기징역 가능” 양형기준 ↑… ‘기습 ...","특히 보이스피싱, 뇌물, 마약범죄 등 자금세탁의 ‘전제범죄’로 인한 피해가 상당히 중한 경우에도 일반가중인자로 설정해 무거운 형량을 받을 수 있게 했다. 공탁 관련 양형기준도 수정했다. 전체 범죄 군을 대상으로...",https://www.mediawatch.kr/news/article.html?no=259132,1,,0
시세조종 최대 무기징역까지…자본시장 범죄 양형기준 대폭 강화,"양형위는 ""자금세탁은 보이스피싱, 뇌물, 마약범죄 등 중요범죄의 목적을 달성하는 핵심 수단에 해당해 실효적 처벌이 요구돼 양형기준을 새로 설정했다""고 설명했다. 또 자금세탁의 전제범죄로 인한 피해가 중한...",https://www.econovill.com/news/articleView.html?idxno=735558,0,,0
사기 조직이 '보복 테러 조직' 고객…수사 상황은,"들자면 보이스피싱 조직에 통장을 빌려준 뒤, 해당 계좌의 지급을 막은 경우, 계좌를 팔아 놓고 계좌를 쓰지 못하게 한 경우에 대해 보복 테러를 해 응징해 준다는 겁니다. 앞선 보복 테러 피해자 A 씨 사례도 투자 리딩방...",https://news.sbs.co.kr/news/endPage.do?news_id=N1008499893&plink=ORI&cooper=NAVER,0,,0
"신고하자 ""선물 잘 받았어?""…범죄의 범죄 대행","[A 씨/보복 테러 피해자 : 사적 보복 (조직)이라고 생각을 전혀 못 했고 '보이스피싱 팀의 일원이 우리 집에 와서 보복을 했구나'라고만 생각을 한 거예요.] 하지만 SBS 취재 결과, A 씨 사례 역시 배달의민족 외주사에서...",https://news.sbs.co.kr/news/endPage.do?news_id=N1008499891&plink=ORI&cooper=NAVER,0,,0
"""새 폰 개통"" 유도하면 피싱 의심부터","이후 보이스피싱 의심 신고를 받고 출동한 경찰이 피해자의 휴대전화를 확인하는 과정에서도, 피해자는 신규 개통 사실을 숨긴 채 악성 앱이 설치되지 않은 기존 휴대전화만 제시하도록 유도된 것으로 확인됐다. 이에...",https://www.iusm.co.kr/news/articleView.html?idxno=1061188,0,,0
"진화하는 보이스피싱·AI 역기능 막는다… 방미통위, 4월부터 전국 맞춤...","올해 교육은 최근 여러 분야의 개인정보 유출로 인한 2차 피해 우려와 사상 최대의 보이스피싱 위협에 대처하고, 인공지능 서비스의 역기능으로 인한 피해를 예방하기 위한 방법 등에 주안점을 두고 진행될 예정이다. 최신...",https://www.dailian.co.kr/news/view/1627952/?sc=Naver,0,,0
주가조작 양형기준 높인다…300억 이상 이득땐 무기징역도 가능,"보이스피싱, 마약 등 범죄로 벌어들인 수익을 해외로 빼돌리면 징역 6~10년을 선고하도록 하는 기준이 새로... 또 피해자가 나중에 받아가도록 피고인이 법원에 돈을 맡겨두는 공탁 제도 관련 양형기준도 바뀐다....",https://www.donga.com/news/Society/article/all/20260331/133646522/1,1,,0
"농협사료 충청지사·농협은행 청주공단지점, 금융사기 예방 교육 실시","농협사료 충청지사(지사장 유근창)는 31일 지사 회의실에서 농협은행 청주공단지점(지점장 강광성)과 함께 임직원을 대상으로 '전기통신금융사기 피해 예방 교육'을 실시했다. 이번 교육은 보이스피싱, 스미싱, 기관사칭 등...",https://www.ccdailynews.com/news/articleView.html?idxno=2407121,4,,1
괴산서 소방기관 사칭 보이스피싱…500만원 피해,충북 괴산에서 소방기관을 사칭한 보이스피싱에 속아 500만 원을 편취당하는 일이 발생했다. 31일 괴산소방서에 따르면 A 씨가 소방공무원을 사칭한 사기범에 속아 500만 원을 송금한 것으로 확인됐다. 사기범은 '불시...,https://www.news1.kr/local/sejong-chungbuk/6120756,0,,0
노인·장애인 대상 통신·AI 피해예방 교육…전국 확대,"정부가 노년층과 장애인 등 정보 취약계층을 대상으로 통신·인공지능(AI) 피해 예방 교육을 전국 단위로 확대한다. 보이스피싱과 개인정보 유출 등 디지털 범죄가 고도화되는 가운데, 이용자 보호 역량을 강화하겠다는...",https://www.ddaily.co.kr/page/view/2026033118303589562,0,,0
"강원경찰, 중국 형사판결로 보이스피싱 피해금 2400만원 전액 환수","강원경찰청은 경찰청(국제치안협력국)과 이달 17일 검사 사칭 보이스피싱 피해자 박 모 씨(70·여)의 피해금 2400만 원을 중국으로부터 돌려받았다고 31일 밝혔다. 이는 중국 형사 판결문을 토대로, 중국 현지에서 피해자가...",https://www.news1.kr/local/kangwon/6120725,0,,0
"강원경찰청, 中 건너가 보이스피싱 피해금 2400만원 돌려받아",뒤늦게 보이스피싱 피해 사실을 알게 된 박 씨는 경찰에 신고했다. 강원경찰청은 국제 공조 수사를 통해 중국 현지 피싱 범죄 조직원 7명을 검거했다. 그러나 피해금은 돌려받지 못했다. 중국 측 협조 없이는 환수가...,https://www.donga.com/news/Society/article/all/20260331/133645840/1,0,,0
"대전동부경찰서, 8110만원 보이스피싱 예방한 남성에 포상금 수여","피해 여성(49)은 대출은행을 사칭한 보이스피싱 조직으로부터 ""저금리 대출을 위해 기존 대출금을 전액 현금으로 상환하라""는 말을 듣고 현금을 전달한 것으로 조사됐다. 또 추가로 2340만 원을 인출해 전달하려다 경찰의...",https://www.joongdo.co.kr/web/view.php?key=20260331010010546,5,,1
"양형위, 자금세탁 양형기준 신설 및 증권범죄 등 형량 상향","양형기준 △피해 회복 관련 양형인자 정비에 따른 수정 양형기준을 확정했다고 31일 밝혔다. 이번에 확정된... 자금세탁범죄 양형기준 신설 양형위는 자금세탁범죄의 경우 엄벌이 필요한 보이스피싱, 뇌물, 마약범죄 등...",https://www.lawtimes.co.kr/news/articleView.html?idxno=218622,0,,0
"방미통위, 취약계층 상대로 통신·AI 피해예방 교육",특히 보이스피싱 등 통신금융사기와 개인정보 유출에 따른 2차 피해를 막기 위한 최신 사례 중심 교육이 이뤄집니다. 강사단은 통신서비스 분야 전문성을 갖춘 인력으로 구성돼 맞춤형 찾아가는 교육으로 정보...,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8523145&ref=A,1,,0
시민 신고로 덜미…20대 보이스피싱 수거책 구속 송치,"B씨는 경찰 조사에서 ""보이스피싱이 의심됐지만 돈이 필요해 가담했다""는 취지로 진술한 것으로 전해졌다. B씨는 전기통신금융사기 피해 방지 피해금 환급에 관한 특별법 위반 혐의로 구속돼 지난 27일 검찰에...",https://www.nocutnews.co.kr/news/6494325?utm_source=naver&utm_medium=article&utm_campaign=20260331054820,1,,0
은행 창구는 ETF 가입에 1시간…모바일선 스크롤만 내려 10분,"시장에서는 보이스피싱 예방도 좋지만 지점에서의 고난도 투자 상품과 보험 가입, 고액 송금은 과도하게... 소비자보호와 피해 보상이 안 될 수 있다는 우려도 있다. 전문가들은 대면 상품 가입 시 핵심 내용을 위주로...",https://www.sedaily.com/article/20026579?ref=naver,3,,1
"""고금리 끊어내려던 절실함 악용""…시민 추격 끝에 8천만 원 지켰다","자칫 보이스피싱 조직에 넘어갈 뻔한 8110만 원은 시민과 경찰의 공조로 주인에게 돌아갔다.... 조사결과 이번 범행은 연 16.87%의 고금리 이자를 내고 있던 피해자에게 접근해 ""저금리 대출을 받게 해주겠다""며 ""기존...",https://www.pressian.com/pages/articles/2026033116202281620?utm_source=naver&utm_medium=search,2,,1
"농협은행 경남본부, 만 60세 이상 보이스피싱 보험 무료 지원","보이스피싱 피해는 누구에게나, 특히 어르신들께 예고 없이 찾아온다”며 “이번 보이스피싱 보상보험을 통해 피해를 입은 고객이 좌절하지 않고 다시 일어설 수 있도록 농협은행이 든든한 울타리가 되겠다”고 말했다.",https://www.cnbnews.com/news/article.html?no=786888,3,,1
"""수상한 '쇼핑백' 거래""...보이스피싱 수거책 검거 도운 시민들 포상",대전동부경찰서는 보이스피싱 신고로 8000만 원 상당 피해를 예방한 시민들에게 감사장과 포상금을 수여했다고 31일 밝혔다. 경찰에 따르면 시민 A(54)씨와 B(50)씨는 지난 19일 한 편의점 앞 노상에서 한 여성이 흰색...,https://www.newspim.com/news/view/20260331001157,0,,0
취약계층 대상 통신·AI 교육 4월 시작…전국서 실시,교육은 개인정보 유출로 인한 2차 피해와 보이스피싱 위협 대응에 초점을 맞춘다. 인공지능 서비스의 역기능에 따른 피해 예방도 주요 내용이다. 실제 피해 사례와 예방 사례를 공유해 현장 활용도를 높일 계획이다....,http://www.inews24.com/view/1955493,0,,0
"방미통위, 취약계층 통신·AI 교육 강사 141명 위촉","최근 잇단 개인정보 유출에 따른 2차 피해 우려와 사상 최대 수준의 보이스피싱 위협, AI 서비스 역기능에 따른 피해 예방에 주안점을 뒀다. 교재는 도식화·만화 등 이미지로 재구성해 가독성을 높이고 어려운 통신...",https://www.digitaltoday.co.kr/news/articleView.html?idxno=650454,0,,0
농협사료 충청지사·농협은행 청주공단지점 '금융사기 피해 예방 교육'...,［충북일보］ 농협사료 충청지사(지사장 유근창)는 31일 지사 회의실에서 농협은행 청주공단지점(지점장 강광성)과 임직원 대상 '전기통신금융사기 피해예방 교육'을 실시했다고 밝혔다. 이번 교육은 최근 보이스피싱...,https://www.inews365.com/news/article.html?no=913107,4,,1
"방미통위, 정보 취약 계층 맞춤형 교육...""통신·AI 피해예방""","또한 보이스피싱 등 통신금융사기와 개인정보 유출에 따른 2차 피해를 막기 위해 최근 사례를 집중 설명할 예정입니다. 박동주 방미통위 사무처장은 ""지능화된 보이스피싱과 AI 서비스의 역기능은 반드시 극복해야 할...",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00006&news_seq_no=5185221,1,,0
"AI 시대, 가족 목소리 한번 더 확인 필요","예전에는 보이스피싱이라고 하면 어딘가 어색한 말투나 부자연스러운 상황 때문에 의심할 수 있는 여지가... 당사자에게 직접 다시 연락해보거나, 주변 가족이나 지인을 통해 상황을 확인하는 것만으로도 피해를 막을 수...",http://www.jjn.co.kr/news/articleView.html?idxno=1036492,0,,0
"방미통위, 4월부터 정보 취약계층 대상 통신·AI 교육 지원","올해 교육은 최근 여러 분야의 개인정보 유출로 인한 2차 피해 우려와 사상 최대의 보이스피싱 위협에 대처하고, 인공지능 서비스의 역기능으로 인한 피해를 예방하기 위한 방법 등에 주안점을 두고 진행될 예정이다. 이와...",https://zdnet.co.kr/view/?no=20260331164028,0,,0
'보이스피싱 직감' 수거책 검거 도운 시민 2명 감사장,두 사람이 몇 마디 나누지 않은 채 돈이 든 것 같은 가방을 주고받는 모습을 보고 보이스피싱 피해를 직감한 A씨는 곧바로 경찰에 신고한 뒤 일행 B(50)씨와 함께 쇼핑백을 건네받은 C(24)씨를 뒤따라갔다. 이어 출동한...,https://www.yna.co.kr/view/AKR20260331166200063?input=1195m,0,,0
중국에 콜센터 두고 보이스피싱…130억 피해 야기한 일당 경찰에 검거,중국에 콜센터 두고 보이스피싱…130억 피해 야기한 일당 경찰에 검거 중국에 거점을 두고 전화금융사기(보이스피싱) 범죄를 저질러 130억원 상당의 피해를 야기한 일당이 경찰에 덜미를 잡혔다. 대구경찰청은...,https://www.idaegu.co.kr/news/articleView.html?idxno=543484,1,,0
"정명근표 '그냥드림', 위기 시민 살렸다…보이스피싱·채무 사례 지원","복지사는 상담 과정에서 보이스피싱 피해 내용을 확인한 뒤 경찰 신고 절차를 안내했고, 피해가 정식 수사로 이어질 수 있도록 지원했다. 동시에 나래울종합사회복지관은 A씨의 생계 위기를 확인하자마자 인근...",http://www.fieldnews.kr/news/articleView.html?idxno=27619,0,,0
"시세조종 범죄, 최대 무기징역으로 처벌 가능","자금세탁은 보이스피싱, 뇌물, 마약범죄 등 중요범죄의 목적을 달성하는 핵심 수단에 해당돼 실효적... 피해자의 입장을 고려하지 않은 ‘몰래 공탁’ 등 사회적 논란을 불러온 공탁 관련 양형기준도 수정됐다. 전체...",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202603311553587600414,0,,0
"방미통위, 취약계층 통신·AI 피해예방 교육한다",특히 보이스피싱 등 통신금융사기와 개인정보 유출에 따른 2차 피해를 막기 위한 최신 사례 중심 교육이 이뤄진다. 강사단은 통신서비스 분야 전문성을 갖춘 인력으로 구성돼 맞춤형 찾아가는 교육으로 정보 취약계층의...,https://www.yna.co.kr/view/AKR20260331154700017?input=1195m,1,,0
"방미통위, 정보 취약계층 '통신·AI 피해 예방' 강사단 141명 위촉","특히 최근 여러 분야의 개인정보 유출로 인한 2차 피해 우려와 사상 최대 보이스피싱 위협에 대처하고, AI 서비스 역기능으로 인한 피해를 예방하기 위한 방법 등을 중점적으로 다룬다. 교재 콘텐츠는 도식화·만화 등...",https://www.newsis.com/view/NISX20260331_0003571816,0,,0
"BNK경남은행, 취약차주·소상공인 지원 확대…포용금융 강화",여기에 더해 BNK경남은행은 지난달 19일 지역 어르신들을 대상으로 '전기통신금융사기 피해예방 금융교육'을... 교육을 진행한 직원들은 최근 발생하고 있는 각종 보이스피싱 사례와 금융사기를 예방하기 위해 개발된...,https://sports.hankooki.com/news/articleView.html?idxno=6929720,4,,1
“중국까지 같이 간 경찰 덕분에”…보이스피싱 피해 2400만원 환수,강원경찰청은 지난 17일 검사 사칭 보이스피싱 피해자 박아무개(70)씨의 피해금 2400만원을 중국에서 돌려받는 데 성공했다고 31일 밝혔다. 이는 한국 수사기관이 중국 형사 판결을 근거로 현지에서 피해자가 직접 피해금을...,https://www.hani.co.kr/arti/area/gangwon/1251940.html,0,,0
"하남경찰서, 보이스피싱 막은 은행직원에 감사장 수여",박성갑 하남경찰서장은 “금융기관 직원들의 세심한 관찰과 신속한 신고가 보이스피싱 피해를 예방하는 데 큰 역할을 하고 있다’며 ”앞으로도 금융기관과 긴밀한 협력을 통해 보이스피싱 피해 예방에 힘쓰겠다“고...,https://www.newsis.com/view/NISX20260331_0003571769,4,,1
"NH농협은행 경북본부, 어르신 대상 ‘보이스피싱 예방’ 캠페인","해당 보험은 만 60세 이상이면 무료 가입이 가능하며, 보이스피싱이나 메신저피싱으로 인한 직접 송금 피해액의 70%까지 최대 1000만 원 한도로 보상한다. 봉사단은 모바일 앱을 통한 가입 방법 등을 상세히 안내하며...",https://tk.newdaily.co.kr/site/data/html/2026/03/31/2026033100352.html,3,,1
"강원경찰청, 중국까지 날아가 보이스피싱 피해자 돈 찾아줘",31일 본지취재를 종합하면 강원경찰청은 지난 17일 검사 사칭 보이스피싱 피해자 A씨의 피해금 2400만원을 중국에서 환수 받았다. 이번에는 중국 형사판결문을 바탕으로 현지에서 경찰이 피해자에게 직접 피해금을...,https://www.kado.net/news/articleView.html?idxno=2041818,0,,0
증권·금융 범죄 14년 만에 양형기준 높아져…'공탁'도 감형 안 돼,"피해자가 구조금을 지급받더라도 이것이 ‘실질적 피해 회복’에 해당하지 않음을 명확하게 규정했다. 보이스피싱이나 뇌물, 마약범죄 등 중대 범죄의 핵심 수단인 자금세탁에 대한 양형기준은 신설됐다. 특히 ‘전제...",http://www.edaily.co.kr/news/newspath.asp?newsid=04739606645388896,1,,0
"대구경찰, 중국 거점 보이스피싱 콜센터 조직 20명 검거…130억 상당 편...",31일 대구경찰청은 보이스피싱으로 피해자 81명으로부터 130억원 상당을 편취한 혐의(전기통신금융사기 피해방지 및 피해금 환급에 관한 특별법 등)로 30대 남성 A씨 등 20명을 붙잡아 검찰에 넘겼다. 이 중 10명은 구속...,https://www.imaeil.com/page/view/2026033115144083449,1,,0
"농협은행 경북본부, 청도서 '금융사기 차단' 현장 대응 강화","봉사단은 최근 교묘해진 보이스피싱 실제 피해 사례를 바탕으로 주요 수법과 대처법을 알기 쉽게 풀이했으며, 디지털 기기 사용에 서툰 어르신들을 위해 개별적인 안내를 병행해 큰 호응을 얻었다. 특히 스마트폰 조작이...",https://www.kyongbuk.co.kr/news/articleView.html?idxno=4068552,4,,1
"강원경찰청, 국제공조로 보이스피싱 피해금 2400만 원 환수","강원경찰청이 전국 최초로 중국 형사 판결문을 통해 현지에서 보이스피싱 피해금을 환수 받았다고 31일 밝혔다. 보이스피싱 피해자 박씨(70세, 여)는 2024년 3월 7일 검사를 사칭하며 명의도용 범죄에 연루돼 조사를 받아야...",https://www.kukinews.com/article/view/kuk202603310143,0,,0
주가조작으로 최대 무기징역 가능… 불법 홀덤펍 최대 징역 4년,"보이스피싱, 뇌물, 마약범죄 등 자금세탁의 ‘전제범죄’로 인한 피해가 상당히 중한 경우를 일반가중인자로 설정해 무거운 형량을 받을 수 있도록 했다. 양형위는 사행성·게임물 범죄에 대한 형량 범위도 상향했다....",https://biz.chosun.com/topics/law_firm/2026/03/31/4PKIJFN5OZBUZIR7GFJPCSEKZM/?utm_source=naver&utm_medium=original&utm_campaign=biz,1,,0
보이스피싱 당한 2400만원…중국 공안에게 돌려받아,강원경찰청은 보이스피싱 피해자 박모(70)씨의 피해금 2400만 원을 중국에서 환수받았다고 31일 밝혔다. 중국 형사판결문을 토대로 현지에서 피해자가 직접 피해금을 돌려받은 전국 첫 사례다. 보이스피싱 조직은 2024년...,https://www.seoul.co.kr/news/society/accident/2026/03/31/20260331500213?wlog_tag3=naver,0,,0
보이스피싱에 2400만원 잃었는데…中 공안이 돌려준 사연?,31일 강원경찰청은 경찰청 국제치안협력국과 지난 17일 전국 최초로 검사 사칭 보이스피싱 피해자인 A씨(70)의 피해금 2400만원을 중국 현지에서 직접 돌려받았다고 밝혔다. A씨는 2024년 3월 7일 검사를 사칭한 명의도용...,https://view.asiae.co.kr/article/2026033114595445683,0,,0
미공개 정보 이용·주가조작 시 최대 무기징역…'기습공탁' 감경 제한,"피해자 의사가 확인되지 않은 '기습 공탁'은 감경 사유로 인정받기 어려워졌다. 대법원 양형위원회는 30일... 양형위원회는 자금 세탁과 관련해 ""사회적으로 엄벌이 필요한 보이스피싱, 뇌물, 마약 범죄 등 중요 범죄의...",https://www.ajunews.com/view/20260331134546936,1,,0
"[단독] 캄보디아 떠난 피싱 조직, 다음 거점지는 '카자흐스탄' 유력","A씨에 따르면 신규 인력은 현지 합류 후 2시간 만에 보이스피싱 업무를 숙지한다. 검찰 수사관을 사칭해 하루 500여통의 전화를 돌리면 이 중 1~2명이 속아 넘어가며, 1인당 피해 금액은 5000만원에서 1억원에 달한다. 1차...",https://www.sisajournal.com/news/articleView.html?idxno=367653,0,,0
중국서 보이스 피싱 피해금 2400만 원 환수… 국제공조 첫 사례,"31일 강원경찰청은 경찰청과 함께 검사 사칭 보이스 피싱 피해자 박모(70)씨의 피해금 2,400만 원을 17일 중국에서 환수했다고 밝혔다. 중국 형사판결문을 근거로 현지에서 피해자가 직접 돈을 돌려받은 전국 첫 사례다....",https://www.hankookilbo.com/news/article/A2026033114180002464?did=NA,0,,0
"신한은행, '신한 학이재 광주' 개관…AI·금융교육으로 포용금융 강화","한편 신한은행은 굿네이버스와 함께 보이스피싱 피해자 지원 사업 '보이스피싱제로'를 운영하고 있다. 지난 3년간 약 300억원을 투입해 2만4000여 명을 지원했으며, 긴급 생계비와 심리치료, 법률·재무 상담, 예방교육 등을...",https://www.econovill.com/news/articleView.html?idxno=735476,9,,1
"보이스피싱 ‘고액 알바’ 가담, ‘단순 가담’ 주장만으로는 처벌 피하...","보이스피싱은 피해자가 다수인 경우가 많아 합의 과정 또한 매우 복잡하고 어렵다. 전문적인 가이드를 통해 피해자와의 원만한 합의를 이끌어내고, 미필적 고의가 없었음을 논리적으로 증명해야만 억울한 옥살이를 면할...",http://www.globalepic.co.kr/view.php?ud=2026033114350814919aeda69934_29,0,,0
300억 이상 증권범죄 저지르면 최대 무기징역 처해진다,"보이스피싱이나 뇌물, 마약 등 자금세탁의 ‘전제 범죄’가 중한 경우엔, 일반가중인자를 통해 더 무거운... 공탁은 피해자가 나중에 수령할 수 있도록 법원에 돈을 맡기는 제도다. 가해자가 피해자의 입장은 고려하지...",https://www.hankyung.com/article/202603318473i,0,,0
"신한은행, AI·디지털 교육센터 '신한 학이재 광주' 개관",한편 신한은행은 굿네이버스와 함께 보이스피싱 피해자의 생활 안정과 재기를 지원하는 '보이스피싱제로' 사업을 통해 지난 3년간 약 300억원을 투입해 2만 4000여 명의 피해자를 지원했다. [뉴스인사이드 윤아솜 기자 ],https://www.newsinside.kr/news/articleView.html?idxno=4548722,8,,1
