title,summary,url,score,prob,keep
포용금융의 바깥…여전히 남은 사람들[김유성의 통캐스트],"법정최고금리 인하, 2금융권 대출 확대 등으로 대부업 대출을 이용하는 이들이 줄어드는 추세를 보이고 있지만, 그럼에도 이곳 문을 두드리는 사람들이 있다는 얘기입니다. 지난 1월 14일 발간된 ‘불법 사금융의 제도권...",http://www.edaily.co.kr/news/newspath.asp?newsid=02774886645447280,8,,1
“여보세요”하면 내 목소리 ‘싹’ 훔쳐간다…‘침묵의 사기 전화’ 경...,복제된 목소리는 이후 가족이나 지인을 사칭한 보이스피싱에 악용될 가능성이 크다. 예를 들어 사고나 응급 상황을 꾸며 “급히 돈을 보내달라”고 요청하는 방식이다. 실제 지인의 목소리처럼 들릴 경우 피해자가 속아...,https://www.sedaily.com/article/20042046?ref=naver,0,,0
동남아 스캠범죄 '풍선효과' 비상…태국·캄보디아·베트남과 공조,"지역에서 보이스피싱·온라인 스캠·불법감금 등 초국가범죄가 조직적으로 확산하는 가운데, 한국 정부가 태국·캄보디아·베트남과의 공조를 강화하며 재외국민 보호 체계 강화에 나섰다. 특히 범죄조직이 단속을 피해...",https://www.dongponews.net/news/articleView.html?idxno=57926,0,,0
"NH농협 남양주시지부, 농촌 어르신 대상 보이스피싱 예방교육·피해보상...",NH농협 남양주시지부가 남양주 지역 농촌 고령층을 대상으로 보이스피싱 예방 교육과 피해보상 지원에 나섰다. 농협중앙회 남양주시지부는 지난 8일 수동·와부·진접 지역 농협에서 어르신들을 대상으로 금융사기 예방...,https://www.viva100.com/article/20260509500113,1,,0
“여보세요?” 한마디 했더니 ‘뚝’…AI가 내 목소리 훔쳐간다,이동통신업계에 따르면 올해 1~5월 보이스피싱 피해액은 총 2564억원으로 지난해 같은 기간(1713억원)보다 약 50% 증가했다. 전문가들은 모르는 번호로 걸려온 전화에서 상대방이 아무 말도 하지 않을 경우 즉시 전화를 끊고...,https://www.seoul.co.kr/news/economy/IT/2026/05/09/20260509500024?wlog_tag3=naver,0,,0
"“2,191명 현장으로”…신임 경찰 319기 졸업, 사이버수사·피해자보호 ...","그는 2021년 동료의 보이스피싱 피해를 돕기 위해 직접 추적에 나섰고, 이후 경찰과 공조해 피의자를 검거했다. 2023년에는 차량털이 절도범을 현장에서 붙잡아 경찰서장 표창을 받기도 했다. 선박 기관사 출신 김상기...",https://www.gosiweek.com/article/1065592450619685,0,,0
"""여보세요"" 했더니 전화 '뚝'...AI에 목소리 빼앗긴다","이동통신업계에 따르면 올해 1월부터 5월까지 발생한 보이스피싱 피해 규모는 총 2,564억 원으로 지난해 같은 기간(1,713억 원)보다 50% 증가했다. AI의 발전으로 인해 단 몇 초의 음성만으로도 실제 같은 음성 복제본을 만드는...",https://www.abcn.kr/news/articleView.html?idxno=87940,0,,0
"통신 3사, 어르신 위한 서비스 강화 나서",SKT는 가족 케어 기능이 보이스피싱 피해 발생 이전 단계에서 보호자의 신속한 개입을 유도함으로써 실질적인 보이스피싱 예방 효과를 기대하고 있다. KT는 'LTE 무선망을 활용한 시내전화 서비스'를 위한 실증을 진행...,https://daily.hankooki.com/news/articleView.html?idxno=1365082,0,,0
오물테러에 역협박까지…2차 범죄 양산하는 ‘텔레그램 대행소’[취중생...,이들은 복수 방법 중 하나로 소액을 송금하고 보이스피싱 피해금이라고 신고해 계좌 이용을 막는 이른바 ‘통묶(통장 묶기)’을 안내하기도 했습니다. 또 타인의 신상을 올리는 ‘사신’이라는 이름의 박제방은 여성의...,https://www.seoul.co.kr/news/society/2026/05/08/20260508500169?wlog_tag3=naver,0,,0
대통령이 찍은 '포용금융 성적표' … 금융지주 회장들 '정책 생존게임'...,"정부는 이를 근거로 포용금융 확대를 요구하고 있지만, 중저신용자 대출 확대가 본격화되면 연체율 상승과 대손비용 부담이 커질 수 있다는 우려도 적지 않다. 지방금융지주도 긴장하는 분위기다. BNK·JB·DGB금융 등은...",https://biz.newdaily.co.kr/site/data/html/2026/05/08/2026050800093.html,2,,1
[N2 포커스] 포용금융 압박 수위 높아진다…은행권 대출기조 변화 촉각,한 시중은행 관계자는 “포용금융 확대 필요성에는 공감대가 있지만 건전성과 연체율 관리 부담도 함께 커질 수밖에 없다”며 “은행권이 최근 국민성장펀드나 각종 포용금융 재원 출자·출연 부담도 확대되고 있는...,https://www.news2day.co.kr/article/20260508500006,11,,1
NIM 상승에도 웃지 못하는 이유는…카카오뱅크의 딜레마,"연체율은 가계 부문에서 안정적인 수준을 유지했지만, 자영업자 대출에서는 10bp 상승하며 부분적인 리스크가 확인됐다. 특정 상품군에서 대위변제가 일부 발생한 것으로 추정되면서 리스크 관리 필요성이 다시 부각되고...",https://www.pinpointnews.co.kr/news/articleView.html?idxno=451554,2,,1
[긴축 신호] 연체율 뛰는데 금리 더 오른다…중기·자영업자 ‘직격탄’...,이란 전쟁과 고물가로 금융권에서는 이미 연체율이 상승한 중소기업·자영업자·변동금리 차주들을... 실제 지난해 말 기준 자영업자 대출 연체율은 1.86%로 장기평균(1.58%)을 웃돌고 있으며 취약 자영업자 연체율은 12.14...,https://www.g-enews.com/view.php?ud=20260508163221977e30fcb1ba8_1,2,,1
"이재명 정부, 포용금융 추진에 은행장들 '지속 가능성' 강조","대출 규모나 금리 수준만으로 포용금융 성과를 재단하면 금융회사가 외형 확대 경쟁에 치우쳐 오히려 연체율 상승과 충당금 부담 증가, 시장 기능 왜곡으로 이어질 수 있다는 것이다. 지나친 금리 인하나 채무 감면은 성실...",https://www.tokenpost.kr/news/economy/358044,14,,1
"금융위, 포용금융추진단 출범으로 중저신용자 지원 강화","다만 금융회사가 중저신용자 대출을 무리하게 늘릴 경우 연체율과 부실 위험이 높아지고, 그 비용이 다른 차주의 금리 상승으로 이어질 수 있다는 점은 부담이다. 이런 이유로 금융위는 시민단체, 사회활동가, 연구기관...",https://www.tokenpost.kr/news/economy/358040,15,,1
"5대 은행장 ""금융 역할 재정립 공감…건전성 챙겨야 지속 가능""","한 행장 역시 ""단기 실적 중심일 경우 시장 기능 왜곡과 건전성 악화 가능성이 우려된다""면서 연체율 상승이나... 은행 입장에서도 연체율을 낮추고 안정적인 이자수익 및 다양한 금융거래로 이어질 가능성도 커진다""고 말했다.",https://www.yna.co.kr/view/AKR20260509037800002?input=1195m,11,,1
"[긴축 신호] 반도체 호황에 물가 압박까지…한은, 금리 인상 무게","하지만 가계대출 부담과 중소기업, 취약차주 연체율 상승이 이어지는 점은 금리 인상에 부담이 되고 있다. 10일 정부와 금융권 등에 따르면 시장에서는 한국은행이 오는 28일 금융통화위원회에서 긴축 기조 전환 가능성을...",https://www.g-enews.com/view.php?ud=202605081615074317e30fcb1ba8_1,20,,1
"카카오뱅크, 중·저신용 대출 16조 공급…포용금융 확대 눈길",카카오뱅크의 올해 1분기 총 여신 연체율은 0.51%로 집계됐다. 적극적으로 중·저신용 대출을 확대하면서도 연체율을 안정적으로 관리하고 있다는 평가다. 카카오뱅크의 중신용대출은 고객들의 신용 개선에도 긍정적인...,http://www.bizwnews.com/news/articleView.html?idxno=136086,2,,1
[심층] 부산은행 부활 BNK금융…NPL 부담에도 긍정론 나오는 이유,■ NPL·연체율 상승…좋은 실적에도 남은 건전성 부담 다만 시장은 실적 자체보다 건전성 흐름을 더 주시하는 분위기다. BNK금융의 1분기 고정이하여신(NPL) 비율과 연체율은 모두 상승했다. 특히 부동산...,https://www.startuptoday.co.kr/news/articleView.html?idxno=800341,15,,1
포용금융 파도 만난 카드업계…‘건전성 부담’ 커진다,"당국의 가계부채 관리 강화 기조로 인해 카드사로 고신용자가 몰리고, 우량 고객 중심의 포트폴리오를 구성하면서 연체율이 하락했는데 상대적으로 상환능력이 낮은 중신용자향 대출을 늘리면 다시금 수치가 악화될...",https://www.ekn.kr/web/view.php?key=20260509026493292,14,,1
"[단독] “욕심이 과했나”…HB저축은행 첫 사회공헌, 시작 전부터 ‘강...",지점 없이 본점 중심으로 영업하고 있으며 기업·가계대출을 주력으로 취급한다. 지난해 당기순이익 35억원을 기록하며 전년 대비 흑자 전환했다. 연체율은 5.68%로 전년 9.74%보다 4.06%포인트 낮아졌다. 임직원 수는 85명이다.,https://www.ddaily.co.kr/page/view/2026050912403247567,13,,1
[굿모닝금융] 서금원·새마을금고·우리금융저축은행 등,"연체율과 고정이하여신비율은 2024년 말 각각 6.5%, 9.8%에서 2025년 말 4.55%, 6.9%로 하락했다. PF대출과 브릿지론 비중도 축소됐다. 2025년 말 기준 PF·브릿지론 규모는 480억원으로 총대출의 2.8% 수준이며 업계 평균 대비...",http://www.bizwnews.com/news/articleView.html?idxno=136111,21,,1
[여경 코멘토] 4월 마지막~5월 첫째 주 4명 활동···31건 지적·의견 무...,"차주의 연체율과 서민금융 부실 위험으로 이어지는 고리가 구체적인 수치와 사례로 이해하기 쉬웠다""고 밝혔다. 특히 ""기후보험·상생 보험 같은 제도가 나오고 있지만 농어업·일부 지역에 편중돼 있고 가입률도 낮아...",https://www.womaneconomy.co.kr/news/articleView.html?idxno=253508,2,,1
