title,summary,url,score,prob,keep
"[브라질증시] 이보베스파, 변동 장세 끝에 하락...헤알 보합","시아누 인베스치멘투스의 라파엘 미노토 애널리스트는 ""올해 들어 이보베스파가 여러 차례 명목상 최고... 하지만 로이터통신은 브라질 중앙은행이 데이터를 기반으로 3월부터 금리 인하를 시작할 수 있음을...",https://www.newspim.com/news/view/20260211000055,1,,1
소비 둔화에 뉴욕증시 혼조 마감···S&P500 0.33%↓,다우 지수는 장 중과 종가 기준으로는 사상 최고치를 경신했다. 스탠더드앤드푸어스(S&P) 500지수는... 시카고상품거래소(CME) 페드워치툴에 따르면 연방기금금리 선물시장은 3월 금리인하 확률을 전날 17%대에서 21.6...,https://www.khan.co.kr/article/202602110718001,1,,1
"뉴욕증시, 소비절벽 우려에 혼조세 마감⋯알파벳 1%대, 팔란티어 2%대 하...",사상 최고치를 경신했다. 이날 시장의 분위기를 냉각시킨 결정적인 요인은 장 시작 전 발표된 12월... 소비 지표가 부진하게 나오자 시장에서는 연방준비제도(연준·Fed)가 금리 인하를 서두를 수 있다는 기대감이 일부...,http://www.econonews.co.kr/news/articleView.html?idxno=427130,1,,1
지갑 닫히자 증시도 주춤…다우 나홀로 사흘째 최고치[뉴욕마감],다우지수는 사흘째 강세를 이어가면서 최고치를 경신했지만 S&P지수와 나스다지수가 약세를 보이면서... 연말 소비 둔화세가 확인되면서 기준금리 인하 기대감도 조심스럽게 되살아나는 분위기다....,https://www.mt.co.kr/world/2026/02/11/2026021107102144448,2,,1
"[채권/외환] 미 국채 금리 급락·달러 약세… ""美 성장 둔화 신호에 금리...","세이지 어드바이저리의 공동 최고투자책임자인 토머스 우라노는 ""약한 소매판매 지표는 지금까지... 실제로 지표 발표 이후 금리 인하 기대는 소폭 높아졌다. CME의 페드워치 도구에 따르면, 여전히 6월이 금리 인하...",https://www.newspim.com/news/view/20260211000033,1,,1
[자원전쟁] ④비축이 바꾼 금값 셈법...60대 40 체계의 퇴조,"최고였다. 하트넷 전략가는 현재 금값 상승세에 대해 '위대한 강세장'이라고 규정하고, 이를 끝낼 수 있는 것은 오직 현재 거시경제의 내러티브를 압도하는 '더 큰 사건'이 있어야 가능하다고 봤다. 정책금리 인하와...",https://www.newspim.com/news/view/20260210001086,1,,1
미국 뉴욕증시 혼조 마감…소비 둔화 우려에 기술주 조정 확대,"반면 다우존스30산업평균지수는 52.27포인트(0.10%) 오른 50,188.14를 기록하며 사상 최고치 부근을 유지했다.... CME 페드워치툴에 따르면 3월 기준금리 인하 확률은 21.6%까지 상승했다. 소비와 고용이 동시에 둔화될 경우...",https://www.topstarnews.net/news/articleView.html?idxno=15964647,2,,1
"KB국민카드, 중금리대출 35% 늘렸다…""카드업계 포용금융 선도""","KB국민카드는 최근 장기카드대출을 포함한 모든 대출상품의 최고금리를 19.9%에서 18.9%로 1%포인트 인하했다. 중금리대출 이용 고객을 포함한 차주의 이자 부담을 낮추는 조치로, 공급 확대와 실질 부담 완화를 동시에...",https://www.joongangenews.com/news/articleView.html?idxno=494898,3,,1
"다우, 3일 연속 사상 최고…소비 부진에 나스닥·S&P는 '주춤'[뉴욕마감...","다우 지수는 사상 최고치를 경신하며 고공행진을 이어갔으나, 나스닥과 S&P 500 지수는 실망스러운 소비 지표와 고용 보고서를 앞둔 경계감에 하락했다. 시장은 '부진한 경제 지표'를 금리 인하의 신호로 해석하며...",https://www.news1.kr/world/international-economy/6069334,1,,1
다우 사흘째 최고치…소비 식자 금리도 식었다[월스트리트in],"소비 둔화가 확인되자 국채 금리는 하락하며 연내 기준금리 인하 기대가 다시 고개를 들었지만, 주식시장은 사상 최고치 부근에서 방향성을 찾지 못하는 모습이다. 뉴욕증권거래소 (사진=AFP) ◇美소비 둔화에 10년물...",http://www.edaily.co.kr/news/newspath.asp?newsid=02207446645349536,2,,1
"뉴욕증시, '소비 절벽' 우려 속 혼조 마감… 다우는 신고가",사상 최고치를 경신했다. 이날 뉴욕증권거래소(NYSE)에서 우량주 중심의 다우존스30산업평균지수는... 소비 지표가 부진하게 나오자 시장에서는 연방준비제도(Fed)가 금리 인하를 서두를 수 있다는 기대감이 일부...,https://www.newspim.com/news/view/20260211000031,1,,1
[속보]소비 둔화에 美증시 숨 고르기…다우는 3일째 최고치,"소비 둔화가 확인되자 국채 금리는 하락하며 연내 기준금리 인하 기대가 다시 고개를 들었지만, 주식시장은 사상 최고치 부근에서 방향성을 찾지 못하는 모습이다. 뉴욕증권거래소 (사진=AFP) 10일(현지시간)...",http://www.edaily.co.kr/news/newspath.asp?newsid=02010646645349536,2,,1
