title,summary,url,score,prob,keep
"""대부업체 싹 철수"" 서울역 바로 앞 '죽음의 탑' 바뀐 전말","OK금융그룹 대부업으로 사세 키워 ""10년 내 대부업 철수"" 약속 어기다 적발 2025년 금감원 중징계 이후 대부업 정리 [땅집고] “온갖 대부업체가 몰려있던 서울역 앞 ‘죽음의 탑’이 결국 한 브랜드로 통일됐네요!” 하루...",https://realty.chosun.com/site/data/html_dir/2026/02/13/2026021302650.html,1,,1
영화 ‘대부’ ‘지옥의 묵시록’ 할리우드 배우 로버트 듀발 별세,“독보적인 만능 배우” 영화 ‘대부’ 시리즈와 ‘지옥의 묵시록’ 등에 출연한 배우 로버트 듀발이 향년... 듀발은 영화 ‘대부’ ‘지옥의 묵시록’ ‘앵무새 죽이기’ ‘텐더 머시스’ 등에서 여러 캐릭터를 연기한...,https://biz.chosun.com/international/international_general/2026/02/17/O4LTM6W62BGE7MCOHJWSX5NBIY/?utm_source=naver&utm_medium=original&utm_campaign=biz,0,,0
'대부'·'지옥의 묵시록' 배우 로버트 듀발 사망…향년 95세,"영화 '대부' 시리즈, '지옥의 묵시록' 등에 출연했던 배우 로버트 듀발이 사망했다. 16일 BBC, 뉴욕타임즈 등... 특히 영화 '대부' 시리즈에서 콜레오네 집안의 고문 캐릭터인 톰 헤이건을 연기하며 폭발적인 인기를 얻었다. 또...",https://www.topstarnews.net/news/articleView.html?idxno=15973695,0,,0
'대부' 톰 헤이건 로버트 듀발 별세,영화 '대부' 시리즈와 '지옥의 묵시록' 등으로 깊은 인상을 남긴 할리우드 배우 로버트 듀발이 별세했다. 향년... 이후 대부 시리즈에서 마피아 가문의 변호사 톰 헤이건 역을 맡아 세계적인 배우로 자리매김했다. 지옥의...,https://www.jnilbo.com/news/articleView.html?idxno=90000023521,0,,0
"'대부' '지옥의 묵시록' 로버트 듀발 사망, ""향년 95세""[해외이슈]",영화 '대부'와 '지옥의 묵시록'으로 잘 알려진 전설적인 배우 로버트 듀발이 세상을 떠났다. 향년 95세. 고인의... 이후 1970년대 영화 '대부' 시리즈에서 마피아 가문의 고문이자 변호사인 '톰 헤이건' 역을 맡아 세계적인...,https://www.mydaily.co.kr/page/view/2026021707065734370,0,,0
'대부'의 고문변호사 로버트 듀발 별세...향년 95세,"영화 '대부'의 고문변호사, '지옥의 묵시록' 의 빌 킬고어 중령 등의 역할을 맡았던 배우 로버트 듀발이... 특히 영화 '대부'에서 코를레오네 가문의 고문 변호사인 톰 헤이건 역을 연기해 대부 못지 않은 인상을 남겼다....",https://www.womennews.co.kr/news/articleView.html?idxno=273803,0,,0
‘대부업자 행세' 여친 부모 협박 2억원 뜯어낸 20대 실형,"대부업자 행세를 하며 여자 친구의 부모를 협박해 수억원을 뜯어낸 혐의 등으로 재판에 넘겨진 20대가... A씨는 지난해 4월26일~6월6일 여자 친구인 B씨의 부모를 상대로 대부업자 행세를 하며 ""B씨에게 돈을 빌려줬는데...",https://www.newsis.com/view/NISX20260213_0003515766,0,,0
여친 가족 협박해 2억 뜯고 신고하자 보복협박…20대 징역 6년,"검찰 공소사실에 따르면 A 씨는 지난해 4월 26일부터 6월 6일까지 대부업자 행세를 하며 B 씨의 부모를 협박해... 재판부는 B 씨에 대해서도 ""범행의 죄책이 가볍지 않고 비난 가능성이 높다""면서도 ""범행 대부분을...",https://www.news1.kr/local/busan-gyeongnam/6073879,0,,0
"'대부' 로버트 듀발 사망, 향년 95세..'42살차' 아내 옆 평화롭게 별세",1962년 영화 ‘앵무새 죽이기(To Kill a Mockingbird)’로 스크린에 데뷔한 그는 이후 ‘대부’ 시리즈에서 냉철한 조언자 톰 헤이건 역을 맡아 세계적인 명성을 얻었다. 특히 ‘지옥의 묵시록’에서 “아침의 네이팜...,http://www.osen.co.kr/article/G1112745696,0,,0
'대부'·'지옥의 묵시록' 로버트 듀발 별세...향년 95세,"영화 '대부' 시리즈와 '지옥의 묵시록' 등에 출연한 배우 로버트 듀발이 세상을 떠났다. 향년 95세. 로이터... 미 연예 전문매체 할리우드리포터는 '대부'·'지옥의 묵시록', '앵무새 죽이기', '텐더 머시스' 등에서 여러...",https://www.slist.kr/news/articleView.html?idxno=717448,-2,,0
